time,project,user,type,url,title,body,assigned,branch,branch_link,wrong_merge_commit,add,del,hash,merged_in_master,is_merge_commit,commit_files,commit_java_files,added_chars,deleted_chars,commit,comment,issue,merge_words,bugfix_words,refac_words,message_length,add_minus_del,total_contrib,total_contrib_pos
2016-05-01 23:28:08,TeraCity,Eduardo Riveros,comment,http://tinyurl.com/htdlps6,,Para realizar el análisis posterior con el número de variables; se buscará una forma de interpretar el código completo; de tal modo de encontrar facilmente los valores de algunas métricas utilizadas.,,,,,,,,,,,,,,0,1,0,0,0,0,204,0,40.8,40.8
2016-05-01 22:47:35,TeraCity,Eduardo Riveros,comment,http://tinyurl.com/z39xdyv,,Se utilizará inicialmente el tamaño de la línea más larga de código para determinar el ancho de los edificios. Para ello; el ancho será proporcional a la raíz cuadrada del largo en caracteres de la línea más larga.,,,,,,,,,,,,,,0,1,0,0,0,0,223,0,44.6,44.6
2016-04-05 15:54:24,TeraCity,Eduardo Riveros,issue,http://tinyurl.com/hwrrjf2,Disminuir carga de módulos innecesarios,El proyecto carga muchos módulos al iniciarse; que quizás no son necesarios ya que no usa      muchas de la funcionalidad de base de Terasology. Se deben quitar los módulos que no son      necesarios y entrar directamente en la visualización.,adderou,,,,,,,,,,,,,0,0,1,0,0,0,246,0,49.2,49.2
2016-04-20 19:46:54,TeraCity,Eduardo Riveros,issue,http://tinyurl.com/jo3v86g,Disminuir carga de módulos innecesarios,[RU](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru08---decrease-workload-for-unnecessary-modules)      Verificar cuales módulos cargados en la inicialización son innecesarios; y eliminarlos de esta.,adderou,,,,,,,,,,,,,0,0,1,0,0,0,218,0,43.6,43.6
2016-05-28 19:39:16,TeraCity,Eduardo Riveros,issue,http://tinyurl.com/zbkcdo9,Crear menú para escoger métricas del ancho variable de los edificios,[RU02: Anchos variables](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru02---variable-width-for-buildings)            Se necesita crear el menú que permite escoger las métricas de ancho variable de los edificios. Este menú debe ser similar al que se usa para los Bookmarks y para las métricas de coloreo.,adderou,,,,,,,,,,,,,0,0,1,0,0,0,324,0,64.8,64.8
2016-08-02 16:30:29,TeraCity,Eduardo Riveros,issue,http://tinyurl.com/jlpkwd9,Crear GUI para visualización de métricas de código,"Se requiere una forma para poder visualizar las métricas del código apuntado por el jugador. Por ahora; se manejan 3 opciones:            - Generar cuadro flotante en pantalla que lo muestre.      - Mostrar en pantalla completa las métricas (Similar a lo ocurrido con ""Edit Class"").      - Mostrar en consola.",adderou,,,,,,,,,,,,,0,0,1,0,0,0,316,0,63.2,63.2
2016-08-11 08:39:52,TeraCity,Francisco Pulgar,comment,http://tinyurl.com/hrn2cz8,,Se agrega un color diferente a los comentarios.,,,,,,,,,,,,,,0,1,0,0,0,0,47,0,9.4,9.4
2016-08-11 06:12:10,TeraCity,Francisco Pulgar,comment,http://tinyurl.com/z3yuwxn,,Se crea una GUI para ver y editar el código de un edificio dentro del mismo Minecraft.,,,,,,,,,,,,,,0,1,0,0,0,0,87,0,17.4,17.4
2016-08-11 06:06:23,TeraCity,Francisco Pulgar,comment,http://tinyurl.com/zk6rxy3,,Se agrega una GUI para poder leer y editar el código que representa cada edificio dentro del mismo Minecraft.,,,,,,,,,,,,,,0,1,0,0,0,0,110,0,22.0,22.0
2016-08-11 06:04:36,TeraCity,Francisco Pulgar,comment,http://tinyurl.com/hh6fhnc,,"Se agrega el el archivo de configuración en la carpeta raiz del proyecto llamado ""config.properties"" donde se guarda los valores de los argumentos -path y -homedir; para así poder guardar una ruta pasada. Tambíen se agregó el argmento -cleanConfig que borra los valores guardados con anterioridad en el archivo de configuración.",,,,,,,,,,,,,,0,1,0,0,0,0,337,0,67.4,67.4
2016-08-09 17:13:51,TeraCity,Francisco Pulgar,comment,http://tinyurl.com/zzg7jo5,,"La creación de menús es estática y se necesita a priori saber cuatos campos de texto van haber para poder setearlos. Para pode editar solo comentarios habría que poner ""x"" cantidad de campos de texto no editable y ""y"" campos de texto editable; donde ""x"" es la cantidad de comentarios e ""y"" la cantidad de código editable. Como el atributo de edición y el campo en si mismo van en el archivo *.ui no podemos agregar dinámicamente diferentes cantidades de textBoxs según cantidad de cometarios y código editable.",,,,,,,,,,,,,,0,1,0,0,0,0,529,0,105.8,105.8
2016-04-08 17:28:47,TeraCity,Francisco Pulgar,issue,http://tinyurl.com/j9gf7va,Mostrar y editar comentarios,Permitir mostrar y editar comentarios del código fuente que el bloque seleccionado representa.,fcopulgar,,,,,,,,,,,,,0,0,1,0,0,0,95,0,19.0,19.0
2016-04-20 20:09:30,TeraCity,Francisco Pulgar,issue,http://tinyurl.com/ju4x589,Consulta de código,[RU](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru11---code-consultation)      Poder consultar en una ventana aparte el código de un bloque.      Revisar esto ya que al parecer se encuentra implementado.,fcopulgar,,,,,,,,,,,,,0,0,1,0,0,0,222,0,44.4,44.4
2016-04-20 20:11:55,TeraCity,Francisco Pulgar,issue,http://tinyurl.com/zsr837g,Edición de comentarios,[RU](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru12---showedit-code-comments)      Se debe poder editar solamente los comentarios del codigo fuente.,fcopulgar,,,,,,,,,,,,,0,0,1,0,0,0,167,0,33.4,33.4
2016-05-05 15:21:57,TeraCity,Francisco Pulgar,issue,http://tinyurl.com/z8arq8a,Creación GUI para consultar código de clase objetivo,Se necesita crear un panel dentro del juego que muestre el texto del código de una clase objetivo; esta GUI debe recibir un string (código java) y mostrarla en un panel. Además debe tener un botón para cerrar este panel.,fcopulgar,,,,,,,,,,,,,0,0,1,0,0,0,224,0,44.8,44.8
2016-08-09 17:17:16,TeraCity,Francisco Pulgar,issue,http://tinyurl.com/zhkutj6,Archivo de configuración,Creación de un archivo de configuración donde se guardará la última configuración seteada a travez de los argumentos de la ejecución; para poder ejecutar de forma más rápida la configuración pasada.,fcopulgar,,,,,,,,,,,,,0,0,1,0,0,0,207,0,41.4,41.4
2016-08-04 17:28:23,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/h6yldop,,org.terasology.logic.console.ui.MiniChatOverlay contiene la UI,,,,,,,,,,,,,,0,1,0,0,0,0,62,0,12.4,12.4
2016-08-04 17:25:35,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/j6uj4gd,,Concept location:            - org.terasology.logic.players.DebugControlSystem#onKeyDown posee binding el pulsar F3; el cual muestra en pantalla el debug; la cual es la presentación buscada      - org.terasology.logic.chat contiene la lógica para tratar los mensajes de chat,,,,,,,,,,,,,,0,1,0,0,1,0,276,0,55.2,55.2
2016-08-04 17:14:27,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/zfubg98,,Branch: [AST_Overlay](https://github.com/TeraCityCC4401/TeraCity/tree/AST_Overlay),,,,,,,,,,,,,,0,1,0,0,0,0,82,0,16.4,16.4
2016-06-06 00:20:58,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/j3gdath,,Se trabajará en branch RU05_AddAST,,,,,,,,,,,,,,0,1,0,0,0,0,35,0,7.0,7.0
2016-06-05 20:17:45,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/h9ymc95,,Para poder utilizar las funcionalidades añadidas; se requiere refrescar el proyecto WorldCodeCity; para que así Eclipse descargue los imports realizados,,,,,,,,,,,,,,0,1,0,0,0,0,154,0,30.8,30.8
2016-06-05 07:42:57,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/gn66uvr,,Finalmente se utlizará la herramienta [javaparser](https://github.com/javaparser/javaparser) dada su versatilidad y gran cantidad de formas de uso.,,,,,,,,,,,,,,0,1,0,0,0,0,148,0,29.6,29.6
2016-06-03 08:03:03,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/jnlaaea,,Se pretende añadir funciones externas que permitan obtener el AST. Hasta ahora se han visto las siguientes opciones:      - javaparser      - jexast            Aun así; cabe considerar que ambos se basan en una función que se encuentra en org.eclipse.jdt (Java Development Tools),,,,,,,,,,,,,,0,1,0,0,0,0,282,0,56.4,56.4
2016-06-03 07:59:55,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/zz22olm,,Análisis de impacto: Se modificará CodeClass para añadir un nuevo campo que almacene el AST. Dado esto; sólo se verá afectada esta clase (Por ahora),,,,,,,,,,,,,,0,1,0,0,0,0,153,0,30.6,30.6
2016-06-03 06:55:37,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/zsbk5fa,,"Concept location: Al buscar los términos ""Class"" y ""path"" se reconoce la clase CodeClass que contiene la información necesaria para acceder a los archivos de clase",,,,,,,,,,,,,,0,1,0,0,0,0,171,0,34.2,34.2
2016-04-28 16:17:52,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/z7pzasy,,Cuando no se ingresa un path o este es incorrecto; se carga la clase CodeCityDefaultLoader; la cual genera una serie de objetos CodeClass; cuyo valor de variables varía entre 0 y 4; explicando los edificios vistos al ejecutar el programa y los valores obtenidos al imprimir el valor 'Variable' de CodeClass,,,,,,,,,,,,,,0,1,0,0,0,0,307,0,61.4,61.4
2016-04-28 16:14:33,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/hw6kabb,,CodeCityProjectLoader; al parecer; no es la única parte en donde crea instancias de CodeClass: Es posible notar que igualmente crea edificios de 2x2.      Para comprobar esto; se imprimió la variable 'Variable' de CodeClass; encontrándose con casos en donde dicho valor es distinto de 0.,,,,,,,,,,,,,,0,1,0,0,0,0,290,0,58.0,58.0
2016-04-28 15:39:44,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/z9g4o4w,,El ancho del edificio se determina con `return scale.getScaledSize(base.getVariableNumber(); 1);`.      La función `scale.getScaledSize(a; b);` retorna el máximo entre a/2 y b; y `base.getVariableNumber()`; función que se encuentra en CodeClass; retorna el número de variables de una clase.      Dado que este valor se indica como 0 en CodeCityProjectLoader (Además de un flag TODO); la función retornará 0; haciendo que la función `scale.getScaledSize(a; b);` retorne siempre 1.,,,,,,,,,,,,,,0,1,0,0,0,0,487,0,97.4,97.4
2016-04-28 15:21:18,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/jb3guo4,,Anotaciones:            - DrawableCodePackage es la representación del dibujo de un package en el juego (Base ancha bajo los edificios); la cual posee una lista de subpackages y clases en contentList.      - CodePackage almacena dicha info y acepta visitors      - CodeCityProjectLoader: Clase clave. Recibe el path del proyecto a representar; además de enviar a CodePackage los paquetes y clases; diferenciando los unos de los otros comprobando si el path entregado es una carpeta o no; de serlo se considera package y se genera recursión dentro de la misma; de no serlo se considera clase y se genera un new CodeClass indicando el nombre y diversas métricas.      - En la clase DrawableCodeClass; la función getSize retorna el ancho del edificio correspondiente a una clase.,,,,,,,,,,,,,,0,1,0,0,0,0,781,0,156.2,156.2
2016-04-26 15:21:22,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/h52rx2m,,Se suma @adderou ,,,,,,,,,,,,,,0,1,0,0,0,0,17,0,3.4,3.4
2016-04-26 15:21:12,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/ha7j6wg,,Por ahora; se trabajará en crear un ancho distinto fijo para determinar el punto en el cual el programa establece el ancho de los edificios.,,,,,,,,,,,,,,0,1,0,0,0,0,141,0,28.2,28.2
2016-04-05 16:24:52,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/j9cuhe6,,Bookmark: Guarda la posición y orientación de algún punto dentro del juego y permite teletransportarse a éste.,,,,,,,,,,,,,,0,1,0,0,0,0,114,0,22.8,22.8
2016-04-05 16:00:52,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/hrcf7wt,,Baja prioridad. No queda claro el término 'anotaciones',,,,,,,,,,,,,,0,1,0,0,0,0,56,0,11.2,11.2
2016-04-05 15:46:57,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/jtvwcyf,,Hasta el momento; la elección de textura posee cierta cantidad de imágenes con distintos anchos de línea; y el programa escoge la que 'más se asemeje' al largo de las líneas de código.      Lo que se solicita es poder calcular el largo de las líneas de código y generar una textura correspondiente a esto al cargar el programa.,,,,,,,,,,,,,,0,1,0,0,0,0,335,0,67.0,67.0
2016-04-05 15:44:23,TeraCity,Franco Sepulveda,comment,http://tinyurl.com/ze37cf6,,Aclaración: No se requiere que los cubos puedan cambiar de tamaño; sino que éstos se puedan unir para permitir que los edificios posean un ancho mayor.,,,,,,,,,,,,,,0,1,0,0,0,0,154,0,30.8,30.8
2016-04-24 21:54:58,TeraCity,Franco Sepulveda,issue,http://tinyurl.com/jm8bymo,Permitir ancho variable de edificios,Requisito de Software asociado a [RU02](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru02---variable-width-for-buildings)      Modificar el módulo de carga de edificios para que permita la generación de los mismos con una cantidad variable de cubos.,francosep,,,,,,,,,,,,,0,0,1,0,0,0,267,0,53.4,53.4
2016-05-28 19:37:49,TeraCity,Franco Sepulveda,issue,http://tinyurl.com/hvluooo,Generar AST del código,Se necesita crear un AST de cada clase analizada para poder obtener facilmente las métricas del código; tales como número de métodos; de propiedades; largo de clase o tamaño promedio de las líneas.      Requisito: [RU05](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru05---extend-metrics-to-buildings),francosep,,,,,,,,,,,,,0,0,1,0,0,0,323,0,64.6,64.6
2016-08-09 17:16:30,TeraCity,Juan Rojas,comment,http://tinyurl.com/zthhx5l,,Post-factoring: implementación en Linux funciona en [c1f7e80](https://github.com/TeraCityCC4401/TeraCity/commit/c1f7e802585ae0f6c44e4eafa3e679db09bf5e36); falta probarla en Mac,,,,,,,,,,,,,,0,1,0,0,0,0,177,0,35.4,35.4
2016-08-09 17:15:40,TeraCity,Juan Rojas,comment,http://tinyurl.com/glc2r4p,,Implementado en [71078c7](https://github.com/TeraCityCC4401/TeraCity/commit/42dcd4dabf30d76ca2cb2d6ea7fc1bb19530020a); sólo funciona en windows,,,,,,,,,,,,,,0,1,0,0,0,0,144,0,28.8,28.8
2016-08-09 17:14:03,TeraCity,Juan Rojas,comment,http://tinyurl.com/goq8kol,,Prefactoring: ejecutar por consola directamente git blame; guardar el output; parsearlo y guardarlo en algún diccionario,,,,,,,,,,,,,,0,1,0,0,0,1,121,0,24.2,24.2
2016-08-09 17:13:22,TeraCity,Juan Rojas,comment,http://tinyurl.com/jlr66k8,,Impact Analysis: ?_?,,,,,,,,,,,,,,0,1,0,0,0,0,20,0,4.0,4.0
2016-08-09 17:06:49,TeraCity,Juan Rojas,comment,http://tinyurl.com/jevrjdg,,Concept Location: Metricas; encontrado en el paquete metrics en WorldCodecity,,,,,,,,,,,,,,0,1,0,0,0,0,77,0,15.4,15.4
2016-08-02 17:09:36,TeraCity,Juan Rojas,comment,http://tinyurl.com/hmnrcfn,,Requisito asociado a [RU04](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru04---extend-metrics-graphics-for-code),,,,,,,,,,,,,,0,1,0,0,0,0,129,0,25.8,25.8
2016-06-05 02:21:21,TeraCity,Juan Rojas,comment,http://tinyurl.com/gqgsyyj,,Issue finalizado; sólo falta llevarlo a master.,,,,,,,,,,,,,,0,1,0,0,0,0,48,0,9.6,9.6
2016-06-05 02:20:55,TeraCity,Juan Rojas,comment,http://tinyurl.com/hysnkhy,,Post-factoring: Ninguna clase se vio afectada por los cambios.,,,,,,,,,,,,,,0,1,0,0,0,0,62,0,12.4,12.4
2016-06-05 02:20:21,TeraCity,Juan Rojas,comment,http://tinyurl.com/zujt4bs,,Actualización: hecha en [42dcd4d](https://github.com/TeraCityCC4401/TeraCity/commit/42dcd4dabf30d76ca2cb2d6ea7fc1bb19530020a); se elimina el atributo dynamicShadows y todo método que lo usa retorna false; desactivando las sombras. Además se cambió la UI de las configuraciones para que el menú Shadows sólo muestre la opción Off (borrarlo desconfigura toda la UI),,,,,,,,,,,,,,0,1,0,0,0,0,370,0,74.0,74.0
2016-06-05 00:49:37,TeraCity,Juan Rojas,comment,http://tinyurl.com/gvehqu5,,Prefactoring: La clase tiene muchos indicadores con true y false; se debería encontrar cuál es el que controla las sombras y cambiarlo a false.,,,,,,,,,,,,,,0,1,0,0,0,1,145,0,29.0,29.0
2016-06-05 00:49:09,TeraCity,Juan Rojas,comment,http://tinyurl.com/j65r4sz,,Impact Analysis:       Clases posiblemente afectadas: Config y RootConfig por RenderingConfig; SettingsMenuScreen por VideoSettingsScreen,,,,,,,,,,,,,,0,1,0,0,0,0,137,0,27.4,27.4
2016-06-05 00:46:42,TeraCity,Juan Rojas,comment,http://tinyurl.com/zf5jgld,,"Concept Location: Palabras clave ""Shadow""; concepto encontrado en RenderingConfig.java; clase que se encarga de las configuraciones iniciales. Implementación de UI de sombras en VideoSettingsScreen.java",,,,,,,,,,,,,,0,1,0,0,0,0,207,0,41.4,41.4
2016-05-26 17:21:09,TeraCity,Juan Rojas,comment,http://tinyurl.com/hx54773,,Cambio de planes: Ahora las texturas se cargarán desde archivos; y representarán dos caracteres en dos líneas,,,,,,,,,,,,,,0,1,0,0,0,0,112,0,22.4,22.4
2016-05-26 17:18:03,TeraCity,Juan Rojas,comment,http://tinyurl.com/zojr7a2,,No es posible tener un bloque que use una textura generada dinámicamente; ver comentarios de cierre de #31 y #29,,,,,,,,,,,,,,0,1,0,0,0,0,113,0,22.6,22.6
2016-05-26 17:16:26,TeraCity,Juan Rojas,comment,http://tinyurl.com/zea9qge,,Al intentar usar el engine actualizado; ocurrieron lo siguientes problemas:      - Intentar pasar TeraCity al engine nuevo implicaría reimplementar todo el trabajo de los últimos semestres de TeraCity ya que la API del engine cambió y algunos cambios agregaron cosas al engine antiguo.      - Intentar localizar el área específica del engine que implementa los computer monitor se encuentra que se modificó toda la estructura del engine con generics; por lo que también habría que refactorizar todo elemento que usa esto; cambiando la API del engine y llegando al mismo problema anterior.      ,,,,,,,,,,,,,,0,1,0,0,0,1,602,0,120.4,120.4
2016-05-26 17:10:46,TeraCity,Juan Rojas,comment,http://tinyurl.com/hvtx5pw,,El atlas se destruye al iniciar el programa por lo que para agregar texturas a éste habría que reiniciar el juego cada vez que se quiera agregar una textura,,,,,,,,,,,,,,0,1,0,0,0,0,158,0,31.6,31.6
2016-05-12 15:35:24,TeraCity,Juan Rojas,comment,http://tinyurl.com/jrk5mkq,,Análisis de impacto: Por ahora nada ya que nada usa la BTF por ahora,,,,,,,,,,,,,,0,1,0,0,0,0,69,0,13.8,13.8
2016-05-12 15:26:50,TeraCity,Juan Rojas,comment,http://tinyurl.com/zmt7rx4,,Concept Location: Generar las imágenes está en BlockTextureFactory; eso es lo que hay que modificar,,,,,,,,,,,,,,0,1,0,0,0,0,101,0,20.2,20.2
2016-05-12 03:05:59,TeraCity,Juan Rojas,comment,http://tinyurl.com/jhal8r5,,Solucionado en [a545018](https://github.com/TeraCityCC4401/TeraCity/commit/a5450183b850ed9f888309a9a13b574461273f00),,,,,,,,,,,,,,0,1,0,0,0,0,116,0,23.2,23.2
2016-05-05 16:24:08,TeraCity,Juan Rojas,comment,http://tinyurl.com/j4tcjl3,,"Comentario: buscando ""Coloring"" en engine encontré la clase ModuleManager que parece manejar los permisos.",,,,,,,,,,,,,,0,1,0,0,0,0,111,0,22.2,22.2
2016-05-05 15:50:58,TeraCity,Juan Rojas,comment,http://tinyurl.com/zvyxweb,,Intentar generar el atlas nuevamente genera un error de falta de contexto de OpenGL,,,,,,,,,,,,,,0,1,0,0,0,0,83,0,16.6,16.6
2016-05-04 00:45:21,TeraCity,Juan Rojas,comment,http://tinyurl.com/hcjctd5,,Solución implementada en commits [d639d9d](https://github.com/TeraCityCC4401/TeraCity/commit/d639d9dcd44ed1c522f270ffd6daee393649a420) y [8726f5d](https://github.com/TeraCityCC4401/TeraCity/commit/8726f5df18c2ec60e270d7bcf1511782fb7fa88e); pintar texturas implementado en [6e2d93d](https://github.com/TeraCityCC4401/TeraCity/commit/6e2d93d6a41684b2a4326024ef675203623c4cf1).      Falta encontrar el lugar exacto del proyecto donde poner la clase implementada.,,,,,,,,,,,,,,0,1,0,0,0,0,460,0,92.0,92.0
2016-05-01 18:19:07,TeraCity,Juan Rojas,comment,http://tinyurl.com/jkam7bz,,Análisis de impacto: corresponde a una clase nueva por lo que no afecta a nada,,,,,,,,,,,,,,0,1,0,0,0,0,79,0,15.8,15.8
2016-04-28 16:29:51,TeraCity,Juan Rojas,comment,http://tinyurl.com/zyty4ac,,Usando temporalmente una clase con todos los privilegios (AssetManagerImpl); se logra crear un TileData con la imagen pero no se logra inscribir este nuevo asset (el generarlo retorna null).,,,,,,,,,,,,,,0,1,0,0,0,0,190,0,38.0,38.0
2016-04-28 15:46:13,TeraCity,Juan Rojas,comment,http://tinyurl.com/gmeevaw,,Los permisos están en un archivo que se encuentra al causar el error,,,,,,,,,,,,,,0,1,0,0,0,0,69,0,13.8,13.8
2016-04-27 19:42:24,TeraCity,Juan Rojas,comment,http://tinyurl.com/jckxtwr,,Concept location: Ver #24 ; TileData es el wrapper de las imágenes,,,,,,,,,,,,,,0,1,0,0,0,0,67,0,13.4,13.4
2016-04-27 19:09:53,TeraCity,Juan Rojas,comment,http://tinyurl.com/h6jawbc,,La librería libgdx permite cambiar dinámicamente el color a sprites/texturas,,,,,,,,,,,,,,0,1,0,0,0,0,78,0,15.6,15.6
2016-04-20 20:14:56,TeraCity,Juan Rojas,comment,http://tinyurl.com/j2agg66,,Si se quiere reciclar la imagen; hay que generarla sólo con símbolos comunes; no con las letras      Cuando se actualice para las métricas con este método deberían generarse nuevamente todas las imágenes; a menos que los bloques sepan como cambiarle el color a su propia imagen.,,,,,,,,,,,,,,0,1,0,0,0,0,284,0,56.8,56.8
2016-04-19 15:12:02,TeraCity,Juan Rojas,comment,http://tinyurl.com/jxju2t8,,Generar todas las texturas en alta resolución agotaría la RAM; hay que crear imágenes similares a las que se tienen y guardarlas; ¿tal vez un Lightweight Factory para reciclar imágenes?,,,,,,,,,,,,,,0,1,0,0,0,0,190,0,38.0,38.0
2016-04-13 19:47:56,TeraCity,Juan Rojas,comment,http://tinyurl.com/h89ucla,,http://docs.oracle.com/javase/tutorial/2d/      Tal vez la librería de gráficos 2D de Java puede ayudar a generar las imágenes del texto,,,,,,,,,,,,,,0,1,0,0,0,0,139,0,27.8,27.8
2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,http://tinyurl.com/gkohe6a,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;      que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).      Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es      base para otras extensiones.,HuanRE,,,,,,,,,,,,,0,0,1,0,0,0,333,0,66.6,66.6
2016-04-14 16:00:01,TeraCity,Juan Rojas,issue,http://tinyurl.com/hyf7ljr,Generar imagen de código,Requisito de Software asociado a [RU01](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru01---dynamic-textures); y a la branch [textDinamicas](https://github.com/TeraCityCC4401/TeraCity/tree/textDinamicas).      Usar la librería Graphics2D y RenderingHints para generar la imagen de la textura de los bloques al inicializar el proyecto; en vez de cargarlas desde archivos.,HuanRE,,,,,,,,,,,,,0,0,1,0,0,0,387,0,77.4,77.4
2016-05-12 15:16:03,TeraCity,Juan Rojas,issue,http://tinyurl.com/h8aj8qj,Generar imágenes de bloques con mayor resolución,Hay que modificar el factory para que acepte mejor resolución y cantidades distintas a dos líneas de código por línea,HuanRE,,,,,,,,,,,,,0,0,1,0,0,0,121,0,24.2,24.2
2016-06-05 00:19:22,TeraCity,Juan Rojas,issue,http://tinyurl.com/j7fuj89,Desactivar sombras de edificios,[Requisito asociado a RU13](https://github.com/TeraCityCC4401/TeraCity/wiki/Requirements#ru13---disable-buildings-shadows)      Se debe cambiar la ejecución inicial del programa para que las sombras negras en los edificios estén deshabilitadas por defecto.,HuanRE,,,,,,,,,,,,,0,0,1,0,0,0,258,0,51.6,51.6
2016-08-02 17:08:35,TeraCity,Juan Rojas,issue,http://tinyurl.com/zzsr7jm,Extraer métricas de GitHub,Hay que obtener las métricas que provee GitHub (autor de líneas; última modificación) e implementarlas en el proyecto. ,HuanRE,,,,,,,,,,,,,0,0,1,0,0,0,123,0,24.6,24.6
2016-08-15 22:54:20,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/j5pb5vb,,Se implementaron métodos highlightRoof; switchBlock y cleanHighlights en SearchCommands.java      que ayudan a los métodos/comandos de búsqueda a highlightear los resultados.,,,,,,,,,,,,,,0,1,0,0,0,0,177,0,35.4,35.4
2016-08-11 06:34:40,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/jqbdxzk,,Se implementó en SearchCommands un comando para la búsqueda:      - searchText <texto a buscar>      utiliza un visitor DrawableCodeSearchTextVisitor para buscar.,,,,,,,,,,,,,,0,1,0,0,0,0,164,0,32.8,32.8
2016-08-11 06:31:02,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/hr6yn3u,,En SerchCommands se aplica nuevos comandos; ambos apuntando hacia el edificio del que se quiere obtener la referencia.      - searchReferenceFrom -> highligth de todos los edificios que referencia desde edificio objetivo.      - searchReferenceTp -> highligth de todos los edificios que referencia a edificio objetivo.,,,,,,,,,,,,,,0,1,0,0,0,0,318,0,63.6,63.6
2016-08-11 06:29:17,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/hgy7j5a,,Se procede a implementar visitors para la búsqueda por referencia:      - DrawableCodeSearchRefFromVisitor.java  -> visitor para búsqueda por referencia desde.      - DrawableCodeSearchRefToVisitor.java  -> visitor para búsqueda por referencia hacia.,,,,,,,,,,,,,,0,1,0,0,0,0,253,0,50.6,50.6
2016-08-11 06:27:53,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/h95svvz,,Debido a que ya se maneja que SearchCommands.java tiene métodos de búsqueda se procedió a agregar métodos de búsqueda.,,,,,,,,,,,,,,0,1,0,0,0,0,123,0,24.6,24.6
2016-07-28 22:48:43,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/zdtqrj7,,Mergeado,,,,,,,,,,,,,,0,1,0,1,0,0,8,0,1.6,1.6
2016-07-28 22:34:33,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/hhoqwf8,,Importación de librería exitosa; ahora CodeClass tiene tu propio AST al cual se puede tener acceso.       Adicionalmente se mejoró CodeCityProjectLoader para leer solo 2 veces cada archivo en vez de 4.      [commit](https://github.com/TeraCityCC4401/TeraCity/commit/bc9f8cb944e91b5153ae187d0ebcd6dd5316e718),,,,,,,,,,,,,,0,1,0,0,0,0,310,0,62.0,62.0
2016-06-03 04:46:02,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/jdfwga2,,Refactor aplicado:      Se implementó una clase FileMetrics.java que guarda por ahora el número de líneas y el largo de estas; se reutilizó el código de countLines de CodeCityProjectLoader; pero ahora además de contar las líneas cuenta también el largo de la línea. Este método ahora se llama getMetrics y devuelve un FileMetrics con las métricas ya calculadas con una sola lectura de archivo.      Se eliminó el método countLineLength de CodeCityProjectLoader y se arregló el llamado al contructor de CodeClass para adaptarlo al nuevo cambio.,,,,,,,,,,,,,,0,1,0,0,0,1,557,0,111.4,111.4
2016-06-03 04:39:03,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/ztb3f9m,,Solamente se pretende modificar la clase CodeCityProjectLoader.java del módulo WorldCodeCity.      Clases impactadas:      - /WorldCodecity/src/main/java/org/terasology/codecity/world/generator/CodeCityWorldGenerator.java,,,,,,,,,,,,,,0,1,0,0,0,0,222,0,44.4,44.4
2016-06-03 02:24:43,TeraCity,Nicolas Bravo,comment,http://tinyurl.com/gl5m98q,,Refactor aplicado,,,,,,,,,,,,,,0,1,0,0,0,1,17,0,3.4,3.4
